dataSource,dateOfReport,reportNo,region,province,cityMunicipality,dswd,lgu,ngos,others,grandTotal,notes,index,agency,agencyCode,aidCategory,aidCategoryCode,aidType,assistanceType,agencyAllocated,value,shareOfTotalBudget,date,beneficiaryTargetValue,beneficiaryValue,beneficiaryCategory,beneficiaryType,shareOfPop,link,infoText
DSWD Dromic Reports,5/16/20,115,REGION II,,,12767853.88,421765782.5,0,0,434540994.4,,848,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,465211.98,,5/16/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/16/20,115,REGION III,,,16857196.71,786883091.5,0,0,803740288.2,,849,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/16/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/16/20,115,CALABARZON,,,20858785.74,6035761576,22804054.8,0,6079424417,,850,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/16/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/16/20,115,MIMAROPA,,,4837627.5,124402148.5,0,0,129239776,,851,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/16/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/16/20,115,REGION V,,,27281985.71,326055076.8,3076950,0,356414012.5,,852,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/16/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/16/20,115,REGION VI,,,8981468,103427573.2,603150,0,113012191.2,,853,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/16/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/16/20,115,REGION VII,,,33143446.3,373200000,0,0,406343446.3,,854,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,2613746.22,,5/16/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/16/20,115,REGION VIII,,,2889405.71,152552607,0,1922270,157364282.7,,855,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/16/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/16/20,115,REGION IX,,,20572160,781000,0,0,21353160,,856,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/16/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/16/20,115,REGION X,,,1932145.28,0,0,0,1932145.28,,857,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/16/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/16/20,115,REGION XI,,,33084157.59,279888138,0,0,312972295.6,,858,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/16/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/16/20,115,REGION XII,,,7428113,0,0,0,7428113,,859,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/16/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/16/20,115,CARAGA,,,4071390,482650937.7,2965600,0,489687927.7,,860,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/16/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/16/20,115,CAR,,,32343515.02,170249202.3,366417,6414283,209373417.3,,861,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,3930770.54,,5/16/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/16/20,115,BARMM,,,222000,0,0,0,222000,,862,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/16/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/17/20,117,NCR,,,99787246.7,1328185294,338205000,0,1766177541,,863,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/17/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/17/20,117,REGION I,,,19100976.63,548137621.1,3724418.03,20931692.56,591894708.3,,864,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/17/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/17/20,117,REGION II,,,12767853.88,421765782.5,0,0,434540994.4,,865,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/17/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/17/20,117,REGION III,,,17300221.71,786883091.5,0,0,804183313.2,,866,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,443025,,5/17/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/17/20,117,CALABARZON,,,21143025.74,6102947474,22804054.8,0,6146894555,,867,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,284240,,5/17/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/17/20,117,MIMAROPA,,,6097627.5,124402148.5,0,0,130499776,,868,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,1260000,,5/17/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/17/20,117,REGION V,,,27281985.71,326055076.8,3076950,0,356414012.5,,869,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/17/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/17/20,117,REGION VI,,,8981468,103427573.2,603150,0,113012191.2,,870,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/17/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/17/20,117,REGION VII,,,33143446.3,373200000,0,0,406343446.3,,871,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/17/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/17/20,117,REGION VIII,,,2889405.71,152552607,0,1922270,157364282.7,,872,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/17/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/17/20,117,REGION IX,,,20572160,781000,0,0,21353160,,873,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/17/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/17/20,117,REGION X,,,1932145.28,0,0,0,1932145.28,,874,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/17/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/17/20,117,REGION XI,,,33084157.59,279888138,0,0,312972295.6,,875,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/17/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/17/20,117,REGION XII,,,7428113,0,0,0,7428113,,876,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/17/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/17/20,117,CARAGA,,,4071390,482650937.7,2965600,0,489687927.7,,877,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/17/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/17/20,117,CAR,,,32343515.02,170249202.3,366417,6414283,209373417.3,,878,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/17/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/17/20,117,BARMM,,,222000,0,0,0,222000,,879,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/17/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/18/20,119,NCR,,,99787246.7,1328185294,338205000,0,1766177541,,880,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/18/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/18/20,119,REGION I,,,19100976.63,594788081.1,3724418.03,20931692.56,638545168.3,,881,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/18/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/18/20,119,REGION II,,,12767853.88,421765782.5,0,0,434540994.4,,882,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/18/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/18/20,119,REGION III,,,17554174.71,786883091.5,0,0,804437266.2,,883,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,253953,,5/18/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/18/20,119,CALABARZON,,,21402207.74,6156186204,22804054.8,0,6200392466,,884,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,259182,,5/18/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/18/20,119,MIMAROPA,,,6097627.5,124402148.5,0,0,130499776,,885,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/18/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/18/20,119,REGION V,,,27281985.71,326055076.8,3076950,0,356414012.5,,886,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/18/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/18/20,119,REGION VI,,,10258878,103427573.2,603150,0,114289601.2,,887,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,1277410,,5/18/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/18/20,119,REGION VII,,,33143446.3,373200000,0,0,406343446.3,,888,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/18/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/18/20,119,REGION VIII,,,2889405.71,152552607,0,1922270,157364282.7,,889,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/18/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/18/20,119,REGION IX,,,20572160,781000,0,0,21353160,,890,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/18/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/18/20,119,REGION X,,,3015335.28,0,0,0,3015335.28,,891,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,1083190,,5/18/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/18/20,119,REGION XI,,,33084157.59,279888138,0,0,312972295.6,,892,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/18/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/18/20,119,REGION XII,,,7428113,0,0,0,7428113,,893,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/18/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/18/20,119,CARAGA,,,4071390,523114171.8,2965600,0,530151161.8,,894,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/18/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/18/20,119,CAR,,,32343515.02,170249202.3,366417,6414283,209373417.3,,895,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/18/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/18/20,119,BARMM,,,222000,0,0,0,222000,,896,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/18/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/19/20,121,NCR,,,99993010.7,1328185294,350827500,0,1779005805,,897,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,205764,,5/19/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/19/20,121,REGION I,,,19100976.63,594788081.1,3724418.03,20931692.56,638545168.3,,898,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/19/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/19/20,121,REGION II,,,12767853.88,421765782.5,0,0,434540994.4,,899,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/19/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/19/20,121,REGION III,,,17554174.71,786883091.5,0,0,804437266.2,,900,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/19/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/19/20,121,CALABARZON,,,36347849.74,6303764930,22804054.8,0,6362916835,,901,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,14945642,,5/19/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/19/20,121,MIMAROPA,,,6548977.5,124402148.5,0,0,130951126,,902,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,451350,,5/19/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/19/20,121,REGION V,,,28959875.71,332054896.8,3076950,0,364091722.5,,903,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,1677890,,5/19/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/19/20,121,REGION VI,,,10258878,103427573.2,603150,0,114289601.2,,904,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/19/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/19/20,121,REGION VII,,,34445318.04,373200000,0,0,407645318,,905,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,1301871.74,,5/19/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/19/20,121,REGION VIII,,,2889405.71,152552607,0,1922270,157364282.7,,906,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/19/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/19/20,121,REGION IX,,,20572160,781000,0,0,21353160,,907,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/19/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/19/20,121,REGION X,,,3015335.28,0,0,0,3015335.28,,908,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/19/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/19/20,121,REGION XI,,,33639382.59,279888138,0,0,313527520.6,,909,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,555225,,5/19/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/19/20,121,REGION XII,,,7428113,0,0,0,7428113,,910,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/19/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/19/20,121,CARAGA,,,4071390,523114171.8,2965600,0,530151161.8,,911,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/19/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/19/20,121,CAR,,,33347416.96,170249202.3,366417,6414283,210377319.3,,912,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,1003901.94,,5/19/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/19/20,121,BARMM,,,222000,0,0,0,222000,,913,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/19/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/20/20,123,NCR,,,100232386.7,1328185294,365410000,0,1793827681,,914,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,239376,,5/20/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
DSWD Dromic Reports,5/20/20,123,REGION I,,,19100976.63,599724594.1,3724418.03,20931692.56,643481681.3,,915,DSWD,DSWD,social welfare,social,food packs and others,Food and Other Items,,0,,5/20/20,,,LGUs,LGUs,65.71428571,shopping-cart,"This assistance includes family food packs, ready-to-eat food, rice, sardines, coffee, hygiene kits, sleeping kits, family kits, pieces of malong, pieces of flexi mats, laminated sacks, and pieces of pillows."
